Date,Power,Perciption,PS,Humidity,TS,T2M_MAX,T2M_MIN,Temperature,WS10M,Solar_Irradiance
8/28/2022,636.05136,0,81.74,17.56,19.25,26.05,9.19,17.19,8.23,7.91
8/27/2022,632.2231,0,81.71,17.81,19.58,25.61,9.72,17.24,8.19,7.76
8/26/2022,628.22379,0,81.65,23.31,19.05,25.06,9.34,16.66,9.08,7.73
8/25/2022,642.18003,0,81.67,20.5,17.87,24.29,8.73,15.9,10.54,7.68
8/24/2022,645.10424,0,81.72,17.31,18.38,24.83,8.61,16.24,9.72,7.54
8/23/2022,630.37374,0,81.55,15.31,19.13,26.6,7.47,16.57,8.44,7.86
8/22/2022,640.3578,0,81.48,19.06,19.26,25.17,9.32,16.62,8.66,7.48
8/21/2022,613.74306,0,81.42,24.69,21.07,25.96,12.3,18.47,9.88,7.42
8/20/2022,381.79441,0,81.39,18.38,23.53,28.55,13.48,20.63,8.44,7.47
8/19/2022,601.53081,0,81.33,19.25,24.85,29.79,14.9,21.65,8.12,7.29
8/18/2022,593.42733,0,81.32,22.25,23.66,28.99,13.88,21.16,9.24,6.98
8/17/2022,609.81586,0,81.42,23.81,23.68,29.09,14.43,21.29,8.7,7.79
8/16/2022,608.88875,0,81.51,22.19,24.98,30.23,14.72,22.29,7.45,8
8/15/2022,594.2248,0,81.43,22.06,26.35,31.73,14.96,23.1,7.01,7.65
8/14/2022,550.84219,0,81.33,22.75,26.55,32.21,16.01,23.43,8.15,7.4
8/13/2022,303.4594,0,81.38,26.38,23.45,28.44,14.01,21.29,10.1,6.77
8/12/2022,604.66206,0,81.33,29.5,20.96,26.9,11.63,18.83,12.59,7.32
8/11/2022,623.46911,0,81.42,29.44,21.88,26.37,13.57,19.29,11.48,7.8
8/10/2022,595.25649,0,81.47,26.62,25.49,30.95,16.19,22.73,10.48,7.45
8/9/2022,599.08721,0,81.45,24.75,26.58,32.21,16.8,23.92,9.9,7.8
8/8/2022,601.18665,0,81.47,27.12,26.94,32.77,16.95,24.36,8.82,7.76
8/7/2022,605.58348,0,81.36,25.19,26.05,31.65,15.84,23.48,8.47,8.05
8/6/2022,617.94505,0,81.38,26.38,24.31,29.58,14.38,21.7,8.24,8.09
8/5/2022,620.39012,0,81.58,29.62,24.44,29.69,14.8,21.79,9.3,7.98
8/4/2022,618.89338,0.86,81.65,29.75,25.45,29.99,15.4,22.67,7.89,8.19
8/3/2022,613.02714,0,81.6,31.81,25.46,30.05,14.88,22.4,7.66,8.14
8/2/2022,550.52732,0,81.44,33.25,27.04,30.79,16.28,23.44,6.62,7.68
8/1/2022,552.58853,0,81.35,27.25,28.02,32.26,16.58,24.28,6.07,7.63
7/31/2022,589.43678,0,81.38,33.62,27.69,31.16,17.8,24.1,7.52,7.96
7/30/2022,183.74714,0,81.53,26.44,28.34,32.67,19.49,25.4,7.82,5.63
7/29/2022,556.64932,0,81.6,21.88,29.68,33.97,20.18,26.45,8.03,7.46
7/28/2022,477.66373,0.02,81.56,28.12,30.05,33.28,21.13,26.94,7.3,6.31
7/27/2022,419.32647,0.04,81.45,28.69,30.82,34.9,19.29,27.54,6.02,5.84
7/26/2022,363.15501,0,81.38,32.62,32.44,36.43,21.93,28.93,6.21,6.48
7/25/2022,506.06362,0,81.14,25.19,33.41,37.82,20.26,29.58,5.81,6.94
7/24/2022,544.07323,0,81.16,31.44,30.27,35.29,17.8,26.35,7.63,7.69
7/23/2022,272.06019,0,81.25,19,29.8,34.36,19.48,26.98,7.22,8.07
7/22/2022,566.44195,0,81.21,12.25,30.94,36.25,18.28,27.46,4.77,8.42
7/21/2022,568.91161,0,81.15,15.75,30.12,35.44,18.44,26.65,6.09,7.97
7/20/2022,565.62248,0,81.28,19.94,28.23,33.56,18.19,25.35,8.77,8.02
7/19/2022,576.47746,0,81.47,16.19,28.39,33.59,19.77,26.09,9.34,8.05
7/18/2022,584.97611,0,81.45,12.56,28.58,34.39,17.71,26.08,8.05,8.22
7/17/2022,596.74956,0,81.42,12.19,27.01,33.24,16.33,24.51,8.16,8.48
7/16/2022,189.25532,0,81.44,12.75,25.99,32.12,16.4,23.65,10.11,7.97
7/15/2022,602.30025,0,81.35,19.62,24.89,30.89,15.18,22.65,10.19,8.55
7/14/2022,608.42366,0,81.2,27.25,23.55,29.03,14.75,21.31,10.98,8.4
7/13/2022,613.08745,0,81.34,28.88,22.95,27.87,14.09,20.42,11.81,8.47
7/12/2022,608.97529,0,81.43,20.25,24.15,29.31,15.19,21.73,10.83,8.59
7/11/2022,582.90055,0,81.35,16.31,27.67,33.62,16.91,24.41,7.59,8.3
7/10/2022,552.43051,0,81.16,18.56,27.31,33.3,16.08,24.19,9.75,8.22
7/9/2022,303.17198,0,81.16,15.06,26.23,32.55,14.58,23.11,9.86,8.18
7/8/2022,588.36404,0,81.4,17.06,26.17,33.25,13.48,22.68,8.41,8.21
7/7/2022,553.41587,0,81.59,23.94,25.55,31.57,13.83,22.13,9.4,7.33
7/6/2022,553.53545,0,81.39,28.75,25.37,31.99,13.49,21.81,9.52,7.9
7/5/2022,536.14122,0,81.26,29.69,24.48,29.83,13.05,20.98,10.61,7.35
7/4/2022,528.81098,0,81.1,33.25,27.73,34.73,16.15,23.83,10.21,7.52
7/3/2022,559.43766,0,80.89,15.81,32.92,38.2,19.76,28.73,6.14,8.18
7/2/2022,278.85541,0,81.02,15.62,31,37.11,18.7,27.77,7.27,8.17
7/1/2022,558.31913,0,81.22,23.31,28.67,34.76,18.8,26.29,10.36,8.15
6/30/2022,562.94327,0,81.25,29.38,27.44,32.9,18.63,25.4,11.59,8.08
6/29/2022,580.55033,0,81.23,16.5,29.42,34.75,19.3,27.16,9.06,8.75
6/28/2022,583.33086,0,81.41,14.69,30.33,35.54,19.33,27.63,7.19,8.54
6/27/2022,577.96836,0,81.43,15.69,30.76,35.79,20.02,28.07,7.09,8.6
6/26/2022,567.81794,0,81.4,15.31,30.91,35.86,20.45,28.13,7.03,8.48
6/25/2022,212.36123,0,81.39,14.44,31.72,37.36,18.17,28.28,4.59,8.13
6/24/2022,523.50443,0,81.47,11.44,30.3,36.62,20.18,28.55,4.15,6.7
6/23/2022,540.27825,0,81.23,15.88,29.47,36.44,17.72,27.18,5.73,7.62
6/22/2022,583.68765,0,81.07,24.94,26.25,31.87,10.69,22.18,3.91,8.77
6/21/2022,607.40938,0,81.31,29.81,22.47,26.35,12.01,18.9,6.7,8.59
6/20/2022,584.14639,0,81.62,36.5,25,29.01,14.96,21.62,7.34,8.19
6/19/2022,596.45733,0,81.7,24.31,26.12,30.72,15.32,23.12,7.09,8.44
6/18/2022,346.9977,0,81.65,25.56,25.55,29.58,15.37,22.35,7.17,8.85
6/17/2022,592.14333,0,81.61,31.56,27.02,30.75,16.83,23.45,7.54,8.47
6/16/2022,571.29343,0,81.39,15.81,30.55,36.29,20.44,28.25,4.84,8.35
6/15/2022,460.4813,0,81.41,15.62,31.48,36.62,21.86,29.2,3.91,6.88
6/14/2022,459.17232,0,81.44,20.62,31.39,36.58,19.18,28.73,3.8,5.93
6/13/2022,496.15225,0.01,81.46,28.81,28.51,33.97,14.32,25.39,4.46,6.19
6/12/2022,576.93023,0,81.33,35.38,26.65,31.58,13.22,22.34,6.24,8.09
6/11/2022,207.88244,0,81.36,29.06,27.26,31.89,16.7,23.62,7.53,7.94
6/10/2022,558.63583,0,81.28,12.62,29.05,35.37,20.14,27.34,3.77,7.95
6/9/2022,547.07976,0,81.45,14.75,28.91,35.35,16.05,25.98,3.84,7.86
6/8/2022,572.70475,0,81.65,14.38,26.99,32.88,15.37,24.1,4.8,8.42
6/7/2022,570.16906,0,81.57,14.19,26.15,32.3,13.19,23.55,4.54,8.47
6/6/2022,609.37905,0,81.66,16.62,22.84,29.01,11.08,20.52,5.98,8.88
6/5/2022,626.19442,0,81.72,18.5,21.7,26.66,11.78,18.99,6.78,8.51
6/4/2022,607.70882,0,81.88,25.25,21.99,26.6,11.6,19.23,7.69,8.56
6/3/2022,618.3676,0,81.94,22,22.2,27.33,11.85,19.81,7.5,8.48
6/2/2022,629.20402,0,81.93,23.31,21.53,26.9,10.32,19.01,6.39,8.85
6/1/2022,630.70591,0,81.83,23.44,20.9,25.79,10.18,18.01,6.88,8.99
5/31/2022,621.81345,0,81.71,24.94,19.69,25.14,9.45,17.08,8.59,8.86
5/30/2022,625.58458,0,81.67,22.81,19.21,25.12,8.44,16.41,9.07,8.97
5/29/2022,624.78778,0,81.75,27.31,17.94,23.91,7.48,15.1,10.45,8.56
5/28/2022,619.31488,0,81.78,41.75,19.36,25.13,7.81,15.71,8.97,8.44
5/27/2022,581.22131,0,81.67,41,21.25,27.23,9.32,17.59,8.29,7.51
5/26/2022,599.93674,0,81.61,34.62,23.69,29.71,11.52,19.88,7.1,8.18
5/25/2022,578.75518,0,81.42,14.19,26.44,33.29,16.3,24.9,5.64,7.85
5/24/2022,586.48704,0,81.21,11.62,24.67,32.7,14.32,24.15,4.93,8.08
5/23/2022,614.35993,0,81.3,18.44,21.62,29.29,6.12,18.71,3.53,8.91
5/22/2022,607.86987,0,81.57,42,18.33,23.51,6.56,14.51,8.41,8.58
5/21/2022,557.67254,0,81.5,20.5,24.9,31.65,13.44,23.01,5.56,8.05
5/20/2022,612.98507,0,81.69,27.25,24.47,29.92,11.44,20.83,4.36,8.27
5/19/2022,590.40611,0,81.68,28.5,24.23,30.37,11.23,20.93,4.69,8.14
5/18/2022,569.68856,0,81.52,26,24.54,31.23,11.42,21.26,4.52,7.79
5/17/2022,600.20916,0,81.43,13.75,24.71,32.4,15.36,23.36,3.96,8.27
5/16/2022,625.40566,0,81.7,17.56,21.59,29.23,8.26,19.29,4.08,8.68
5/15/2022,646.50655,0,81.83,35.31,16.68,23.64,4.48,13.85,7.3,8.5
5/14/2022,626.46437,0.01,81.58,59.62,15.38,18.75,6.78,12.23,10.78,7.42
5/13/2022,615.99021,0,81.37,32.88,22.45,29.34,9.51,18.89,6.1,8.12
5/12/2022,627.1993,0.01,81.54,15.44,22.65,30.67,12.69,21.37,5.11,8.45
5/11/2022,634.7515,0,81.68,32.25,22.3,29.3,8.4,19,3.94,8.53
5/10/2022,636.62498,0,81.56,35.94,21.55,28.06,8.52,18.24,4.69,8.41
5/9/2022,603.06861,0,81.4,28.88,22.5,27.54,13.19,20.05,5.02,7.55
5/8/2022,415.05575,0.16,81.64,35.75,24.45,29.37,14.77,21.9,5.12,5.72
5/7/2022,520.3489,0,81.79,32.5,25.45,29.92,14.66,22.48,3.9,6.9
5/6/2022,526.83757,0,81.62,26.12,23.75,29.88,14.17,22.27,4.22,6.82
5/5/2022,607.36453,0,81.7,35.12,20.03,26.71,10.76,18.94,3.9,7.84
5/4/2022,607.75469,0.02,81.58,52.69,19.08,24.09,8.21,16.2,4.18,7.42
5/3/2022,481.62414,1.74,81.3,53.69,17.76,20.55,10.21,15.56,3.13,6.32
5/2/2022,554.29351,5.36,81.11,49.12,19.51,23.3,11.54,17.19,3.91,6.34
5/1/2022,475.01372,0.11,81.14,43.38,23.23,27.92,12.17,19.84,4.05,5.78
4/30/2022,552.93575,0.09,81.5,25.25,24.71,30.73,14.9,22.81,4.2,6.77
4/29/2022,582.68451,0,81.9,28,25.56,30.12,13.66,22.27,2.51,6.85
4/28/2022,542.04978,0.09,81.68,36.12,23.49,28.01,12.8,20.78,2.41,6.21
4/27/2022,401.92975,0.24,81.62,39.56,22.23,26.69,14.99,20.33,3.1,5.12
4/26/2022,452.71853,0,81.64,27.69,24.73,30.75,15.48,23,5.18,5.86
4/25/2022,507.10719,0,81.76,33.25,23.31,29.14,11.49,20.4,3.29,6.3
4/24/2022,541.74436,0.02,81.79,32.31,21.77,27.03,11.5,19.51,3.21,6.19
4/23/2022,529.22082,0.06,81.61,42.88,19.05,23.76,12.1,17.4,3.53,4.68
4/22/2022,493.16815,0,81.63,20.5,20.81,27.98,10.02,19.2,4.29,5.95
4/21/2022,608.98718,0,81.69,19.69,18.63,25.66,10.33,17.7,3.66,7.66
4/20/2022,633.72826,0,81.72,27.62,15.34,21.83,4.94,14.07,3.63,7.75
4/19/2022,604.908,0.25,81.68,48.38,12.33,16.39,4.08,10.36,4.58,6.52
4/18/2022,273.1815,1.22,81.38,63.88,14.35,16.12,5.32,11.13,3.18,3.34
4/17/2022,478.89308,0.23,81.23,41.81,17.58,22.03,11.3,16.41,3.89,5.15
4/16/2022,595.82188,0,81.38,34.56,21.38,25.06,11.4,18.48,2.84,6.81
4/15/2022,429.48148,0,81.64,26.62,20.18,25.4,12.47,19.23,4.09,5.57
4/14/2022,549.90807,0,81.73,21.25,21.08,27.7,11.22,19.58,3.02,6.62
4/13/2022,589.20279,0,81.63,15.94,19.35,26.97,10.83,19.21,3.06,7.22
4/12/2022,614.20678,0,81.59,18.06,17.12,24.58,8.08,16.64,3.86,7.5
4/11/2022,625.0293,0,81.61,21.75,17.7,24.19,8.86,15.95,4.2,7.35
4/10/2022,426.88539,0,81.46,18.81,20.46,26.92,12.04,19.6,5.61,5.15
4/9/2022,546.5909,0,81.73,19.56,19.13,27.5,11.65,18.87,2.81,6.21
4/8/2022,587.01561,0,81.71,17.44,18.11,23.79,11.64,17.7,7.51,7.03
4/7/2022,607.99435,0,81.86,18,19.33,27.84,11.83,19.66,4.05,6.94
4/6/2022,611.99087,0,81.77,19.38,20.02,28.62,11.24,19.45,5.67,6.97
4/5/2022,509.55561,0,81.88,19.19,18.46,28.22,12.19,19.44,3.37,6.57
4/4/2022,600.96965,0,81.86,22,17.41,26.6,11.98,18.78,2.84,6.59
4/3/2022,625.73693,0,81.91,24.12,15.19,24.58,6.56,16.08,3.21,7.13
4/2/2022,642.78966,0,82.14,28.12,13.89,22.37,6.26,13.24,2.69,7.27
4/1/2022,613.14925,0,82.18,25.56,12.55,21.54,8.02,13.65,3.57,7.07
3/31/2022,634.58675,0,82.09,19.81,11.24,22.77,5.88,13.6,3.02,7.34
3/30/2022,658.67138,0,82.14,35.38,9.9,20.39,-3,8.6,3.52,7.55
3/29/2022,663.72013,0,82.27,51.62,5.78,12.01,-2.15,3.79,7.66,7.18
3/28/2022,668.0668,0,81.77,27.44,8.94,17.08,1.56,8.87,5.72,6.82
3/27/2022,659.62161,0,81.73,34.69,9.96,18.1,0.82,9.03,3.8,7.17
3/26/2022,618.67107,0,81.5,32.06,13.24,19.36,3.88,12.48,6.95,6.74
3/25/2022,568.23059,0,81.51,32.19,15.9,23.19,7.76,15.56,7.44,6.24
3/24/2022,597.25977,0,81.74,44.38,13.48,21.65,3.65,13.13,3.39,5.74
3/23/2022,552.86286,0,81.79,43.56,12.69,20.44,3.65,12.35,3.7,5.77
3/22/2022,589.32008,0,81.48,36.25,12.73,21,5.42,12.69,5.48,5.74
3/21/2022,583.27327,0,81.69,34,12.83,22.56,5.07,12.8,4.69,6.08
3/20/2022,610.15295,0,81.68,32.19,9.07,18.66,1.49,10.09,3.21,6.29
3/19/2022,634.11978,0,81.65,43.19,7.01,15.88,-2.54,5.71,3.8,6.48
3/18/2022,639.11038,0,81.59,41.44,7.4,14.9,-2.95,5.59,3.91,6.94
3/17/2022,400.1152,0,81.38,47.75,13.44,20.08,2.66,12.52,7.49,5.16
3/16/2022,605.22307,0,81.42,41.44,16.48,24.15,9.58,16.55,5.8,6.22
3/15/2022,251.17998,0,81.8,53,16.05,23.23,11.12,15.69,4.98,4.18
3/14/2022,476.21576,0.19,82.03,64.5,14.34,19.85,9.32,13.9,3.99,4.8
3/13/2022,349.7351,0.12,81.93,61.19,15.64,21.25,9.46,14.65,4.04,4.08
3/12/2022,485.50575,0.1,81.67,45.81,16,22.99,10.56,16,6.63,5.34
3/11/2022,467.56825,0,81.6,40.19,15.94,23.08,9.88,16.33,8.41,4.84
3/10/2022,541.58005,0,81.63,47.94,13.64,21.55,4.65,13.43,6.4,5.49
3/9/2022,596.10937,0,81.55,58.88,8.67,16.32,3.3,8.83,3.94,5.86
3/8/2022,418.18326,0.11,81.27,63.94,9.05,15.19,3.97,9.26,6.36,3.57
3/7/2022,327.77424,0.92,81.37,60.88,5.36,13.71,1.67,5.65,4.66,4.05
3/6/2022,610.13051,0.1,81.34,43.81,7.95,13.74,2.93,7.69,5.09,5.66
3/5/2022,551.72942,0.02,81.49,48.62,10.03,15.54,4.02,9.24,5.28,5.3
3/4/2022,308.97025,0,81.54,44.25,11.9,19.58,5.33,12.08,7.65,3.39
3/3/2022,504.99901,0,81.91,44.19,9,17.12,3.33,9.5,3.84,4.9
3/2/2022,606.19576,0.1,81.95,50.12,7.52,15.05,-0.25,7.2,3.27,5.9
3/1/2022,590.91853,0.09,81.88,57.56,7.16,14.91,1.01,7.01,3.41,4.66
2/28/2022,589.18,0,81.91,49.94,7.48,14.68,1.75,7.42,2.74,5.46
2/27/2022,351.67,0,81.71,55.5,8.8,15.07,2.55,8.31,6.38,4.14
2/26/2022,370.54,0,81.82,59.19,8.27,15.88,2.87,8.7,3.55,3.99
2/25/2022,589.38,0,82.03,47.56,7.12,14.83,2.37,7.68,2.34,5.54
2/24/2022,593.84,0,82.03,53.38,6.37,14.15,2.08,6.89,3.79,5.11
2/23/2022,606.36,0,81.83,57.62,5.08,12.55,0.03,5.85,3.64,5.26
2/22/2022,454.14,0.7,81.39,71.44,5.51,11.05,-0.83,3.94,5.03,4.64
2/21/2022,98,14.01,81.08,86.06,6.81,10.37,1.23,5.97,8.53,1.71
2/20/2022,250.22,0.29,81.86,57.56,6.15,13.53,1.9,7.44,3.55,3.11
2/19/2022,582.6,0,81.88,45.69,5.88,13.98,-0.66,6.4,4.12,5.14
2/18/2022,320.02,0,81.48,51.25,2.9,10.27,-2.74,3.37,3.3,3.64
2/17/2022,503.46,0,81.39,50.5,2.21,9.5,-5.49,1.91,2.94,4.55
2/16/2022,598.03,0,81.57,44.06,3.21,11.44,-5.31,2.9,2.27,5.19
2/15/2022,616.08,0,81.77,48,2.98,11.88,-4.98,2.87,3.24,5.23
2/14/2022,618.04,0,81.9,72.75,1.23,6.89,-4.74,-0.29,6.04,5.16
2/13/2022,434.57,0,81.61,70.12,4.62,10.75,-3.01,2.69,3.8,3.68
2/12/2022,352.11,0,81.7,53.88,6.12,14.23,-0.56,5.96,4.16,3.64
2/11/2022,595.72,0,81.73,40.94,5.77,15.89,0.01,6.6,4.85,5.04
2/10/2022,604.31,0,81.95,37.19,4.03,14.89,-1.41,5.39,3.44,5.12
2/9/2022,606.02,0,81.85,42.12,1.73,10.34,-2.38,2.68,3.8,5.07
2/8/2022,592.67,0,81.7,50,1.44,7.65,-2.63,1.65,3.53,4.95
2/7/2022,555.75,0,81.6,52.44,2.32,9.39,-3.02,2.32,3.46,4.62
2/6/2022,577.7,0.01,81.41,64.44,1.42,7.38,-3.63,1.05,4.7,4.74
2/5/2022,205.22,2.16,80.92,61.56,6.26,11.74,0.8,6.4,7.1,2.05
2/4/2022,581.38,0,81.52,33.88,4.91,15.04,0.23,6.77,3.25,4.84
2/3/2022,602.78,0,82.08,41.62,1.5,12.25,-4.46,2.83,2.7,4.83
2/2/2022,513,0.48,81.99,66.38,0.71,7.18,-4.46,0,6.43,4.23
2/1/2022,149.72,8.6,81.46,66.94,1.84,7.4,-1.59,2.34,6.03,1.5
1/31/2022,583.9,0,81.65,38.19,-0.06,7.37,-3.09,1.05,4.01,4.69
1/30/2022,560.05,0,81.58,45.25,1.07,7.72,-2.85,1.4,4.98,4.17
1/29/2022,542.24,0,81.79,41.44,0.83,9.53,-4.85,1.57,3.13,4.51
1/28/2022,517.23,0,81.54,58.81,3.06,8.48,-4.11,3.05,6.84,4.12
1/27/2022,510.41,0,81.59,48,4.27,12.98,-1.39,5.25,6.63,4.02
1/26/2022,555.44,0,81.88,33.19,0.18,10.03,-1.33,3.06,1.89,4.51
1/25/2022,551.72,0,81.87,34.56,-0.2,8.49,-2.08,1.81,2.76,4.47
1/24/2022,566.24,0,81.71,32.31,-0.92,8.37,-3.38,0.97,2.84,4.5
1/23/2022,570.97,0,81.61,41.81,-2.24,5.52,-6.7,-1.63,3.08,4.47
1/22/2022,564.06,0.12,81.61,55.56,-3.08,1.62,-7.61,-4.26,4.84,4.34
1/21/2022,119.18,0.37,81.06,60.25,-3.47,-1.88,-7.49,-3.97,9.61,2.43
1/20/2022,543.61,0,81.25,42.25,-0.14,8.26,-3.91,0.51,4.17,4.31
1/19/2022,558.35,0,81.62,33.62,-0.49,9.44,-5.23,0.68,1.71,4.53
1/18/2022,86.3,1.23,81.49,84.38,3.23,8.49,-3.39,3.51,8.33,0.95
1/17/2022,327.29,0.37,81.53,72.44,1.86,8.61,-1.62,2.53,4.52,3.06
1/16/2022,168.21,19.52,81.14,90.12,5.46,8.68,2.05,5.08,6.45,1.01
1/15/2022,167.97,1.19,81.02,81.25,5.88,10.29,3.02,5.65,9,1.88
1/14/2022,405.3,0.02,81.47,56.19,5.35,13.84,-0.45,6.01,7.25,3.17
1/13/2022,484.28,0,81.83,68.81,2.86,11.25,-0.39,4.06,3.79,3.77
1/12/2022,509.39,0,81.9,56.56,2.57,10.44,-0.58,3.65,3.57,3.85
1/11/2022,511.5,0,81.97,45.94,1.02,9.23,-1.63,2.74,2.59,4.01
1/10/2022,519.1,0,81.87,50.5,-0.3,8.02,-2.51,1.55,2.07,4.06
1/9/2022,523.03,0,81.89,44.56,-0.06,9.43,-1.55,2.45,1.69,4.11
1/8/2022,525,0,81.78,39.06,-0.93,9.91,-4.48,1.73,2.75,4.12
1/7/2022,531.18,0,81.86,64.44,-3.02,4.69,-7.42,-2.98,4.46,4.13
1/6/2022,323.48,2.46,81.54,83.56,-1.09,1.78,-6.11,-1.95,6.16,2.36
1/5/2022,406.48,1.46,81.31,78.38,1.82,7.42,-2.97,1.56,3.77,3.56
1/4/2022,294.58,9.9,81.16,89.44,1.49,5.41,-1.75,1.38,4.75,2.72
1/3/2022,260.56,1.9,81.01,85.75,4.83,8.47,1.33,4.46,6.33,1.66
1/2/2022,145.95,2.57,81.52,86.88,3.15,9.44,-1.76,3.3,5.71,1.56
1/1/2022,464.73,0.79,81.84,72.5,2.26,9.59,-1.38,2.88,3.64,2.86
12/31/2021,38.43,11.78,81.7,91.88,2.59,7.46,-0.85,2.67,5.96,0.92
12/30/2021,232.26,0.37,81.74,79.31,3.56,9.52,0.12,3.7,3.73,1.83
12/29/2021,175.58,0.03,81.79,36.44,0.32,7.08,-2.63,1.51,3.8,2.01
12/28/2021,497.26,0,81.97,23.44,0.55,11.01,-2.7,2.96,2.24,3.95
12/27/2021,495.3,0,81.98,30.44,0.29,9.48,-0.93,2.65,1.59,3.88
12/26/2021,485.18,0,81.91,48.19,0.3,7.84,-2.22,1.58,3.02,3.79
12/25/2021,453.96,0,81.57,42.94,3.98,10.74,-1.24,3.97,4.27,3.56
12/24/2021,380.26,0,81.55,32.25,2.93,12.41,-1.86,4.08,3.84,2.94
12/23/2021,493.73,0,81.7,33.88,0.69,9.65,-2.77,2.76,2.63,3.85
12/22/2021,374.84,0.02,81.6,54.62,5.99,11.4,-1.1,6.15,5.71,3.2
12/21/2021,217.85,0.01,81.72,64.69,9.69,16.72,4.54,10.13,7.18,2.22
12/20/2021,395.83,1.77,82.04,71.56,7.73,14.07,4.34,8.04,5.12,3.22
12/19/2021,99.86,0.23,81.98,85.62,6.19,9.96,4.33,6.82,5.2,1.76
12/18/2021,152.34,0,81.99,49.94,5,12.23,-0.27,5.96,5.22,1.95
12/17/2021,471.78,0,82.11,29.88,2.52,11.95,-0.65,4,3.01,3.67
12/16/2021,452.99,0,82.19,17.88,0.85,11.37,-5.24,2.64,2.52,3.74
12/15/2021,503.11,0,82.16,35.56,-2.13,4.94,-6.12,-2.13,4.64,3.94
12/14/2021,497.88,0,82.07,40.25,-1.07,7.91,-4.15,0.09,2.99,3.76
12/13/2021,486.98,0,82.2,50.88,0.87,9.48,-3.59,1.15,4.02,3.67
12/12/2021,471.9,0,82.18,38,2.44,11.95,-2.52,4.38,2.41,3.84
12/11/2021,433.93,0,82.18,30.31,3.36,13.96,3.48,6.98,2.09,3.44
12/10/2021,469.87,0,82.23,27.38,5.04,16.54,1.38,7.41,2.6,3.75
12/9/2021,448.92,0,82.24,29.88,4.4,16.17,1.35,7.01,3.09,3.5
12/8/2021,485.74,0,82.34,29.69,4.26,15.62,-0.17,6.81,2.18,3.94
12/7/2021,484.02,0,82.22,37.88,4.13,13.52,-0.21,5.21,2.69,3.79
12/6/2021,481.93,0,81.92,33.12,4.65,15.74,-0.41,6.43,3.2,3.71
12/5/2021,513.26,0,82.01,51.69,1.37,10.42,-2.56,2.75,2.59,3.94
12/4/2021,331.4,0.01,81.86,75.44,4.48,9.12,-1.64,3.39,3.62,3
12/3/2021,386.64,0.52,81.67,59.44,8.4,14.9,2.82,7.91,4.57,3.16
12/2/2021,365.8,0,81.79,45.38,7.24,14.98,2.79,8.18,5.77,3.13
12/1/2021,439.12,0,81.95,49.56,5.55,14.29,1.81,6.96,3.59,3.61
11/30/2021,470.6,0,82.07,48.31,6.36,14.28,4.65,8.32,1.46,3.61
11/29/2021,419.93,0,82,52.75,6.9,15.2,2.54,7.92,3.05,3.39
11/28/2021,453.83,0.05,82.07,54.12,4.8,12.92,2.05,6.47,2.3,3.72
11/27/2021,367.04,0,82.05,54.31,2.96,10.8,2.27,5.46,2.98,3.18
11/26/2021,499.09,0,82.15,53.75,5.32,14.91,-0.44,5.73,2.91,3.97
11/25/2021,517.71,0,82.09,49.81,5.36,14.4,0.79,6.3,1.77,4.24
11/24/2021,479.74,9.51,81.9,67.62,7.94,14.41,3.96,8.01,2.53,3.89
11/23/2021,415.9,1.31,81.99,71.69,10.01,15.88,6.44,10.07,3.44,3.4
11/22/2021,453.33,0.06,82.29,49.12,9.99,18.15,5.28,10.87,2.61,3.84
11/21/2021,491.26,0,81.98,36.5,5.87,16.08,0.1,7.3,3.54,4.07
11/20/2021,537.73,0,81.67,20.25,1.94,11.51,-1.85,3.92,2.93,4.4
11/19/2021,555.19,0,81.83,16.44,2.12,12.67,-2.08,3.83,1.88,4.56
11/18/2021,550.57,0.02,82.07,38.81,1.27,11.39,-5.5,1.25,2.51,4.4
11/17/2021,93.5,1.76,81.99,68.06,0.51,3.15,-5.52,-0.74,6.02,1.7
11/16/2021,454.74,0,81.58,30.94,7.23,15.84,1.7,7.59,3.54,3.85
11/15/2021,505.94,0,82.03,41,7.22,16.14,-1.42,6.44,3.65,4.13
11/14/2021,528.58,0,82.23,55.44,5.98,13.65,-0.78,5.04,3.84,4.38
11/13/2021,412.39,0,82,39.75,8.44,15.94,1.97,8.17,5.49,3.57
11/12/2021,480.29,0,82.09,30.88,7.37,17.33,-0.79,7.19,3.66,4.28
11/11/2021,557.39,0,82.05,14.25,5.19,15.55,0.82,6.36,2.02,4.86
11/10/2021,571.93,0,82.1,20.88,4.46,14.39,0.15,6.08,1.76,4.86
11/9/2021,543.41,0,82.21,52.19,6.56,13.31,1.51,5.97,2.27,4.08
11/8/2021,128.01,0.91,82.03,64.81,6.06,10.76,1.82,5.48,2.15,1.9
11/7/2021,160.33,0,81.77,55.81,6.79,12.78,0.9,5.98,3.52,1.81
11/6/2021,177.42,0.08,81.85,53.75,7.98,13.34,1.4,7.29,2.88,2.4
11/5/2021,457.49,0.16,81.99,49.62,9.45,17.32,0.87,7.12,4.7,4
11/4/2021,392.96,0.03,82.01,46.25,12.27,19.27,3.51,12.35,4.65,3.52
11/3/2021,482.12,0,82.08,35.56,12.9,21.44,8.3,13.84,2.88,4.15
11/2/2021,543.67,0,82.16,34.88,10.1,18.39,3.49,10.5,3.23,4.75
11/1/2021,541.71,0,82.45,40.06,10.37,17.74,2.65,9,5.12,4.72
10/31/2021,545.65,0,82.72,32.94,11.7,19.04,4.34,11.39,4.23,4.66
